dt,x,y,position,velocity,acceleration,jerk,heading
0.015000,4.089695,4.725546,2.462901,1.253814,-2.652582,-1.078375,0.198848
0.015000,4.107566,4.729026,2.481109,1.213827,-2.665767,-0.879054,0.185828
0.015000,4.124889,4.732170,2.498714,1.173713,-2.674294,-0.568462,0.173264
0.015000,4.141653,4.735000,2.515716,1.133438,-2.684991,-0.713077,0.161161
0.015000,4.157854,4.737537,2.532114,1.093178,-2.684037,0.063604,0.149519
0.015000,4.173483,4.739802,2.547906,1.052815,-2.690850,-0.454222,0.138343
0.015000,4.188536,4.741815,2.563093,1.012482,-2.688853,0.133114,0.127630
0.015000,4.203009,4.743597,2.577675,0.972160,-2.688121,0.048791,0.117381
0.015000,4.216899,4.745166,2.591653,0.931872,-2.685865,0.150404,0.107594
0.015000,4.230204,4.746541,2.605029,0.891728,-2.676270,0.639675,0.098265
0.015000,4.242920,4.747737,2.617802,0.851529,-2.679935,-0.244360,0.089392
0.015000,4.255049,4.748773,2.629975,0.811523,-2.667102,0.855566,0.080969
0.015000,4.266589,4.749663,2.641549,0.771595,-2.661829,0.351528,0.072994
0.015000,4.277539,4.750422,2.652526,0.731780,-2.654375,0.496915,0.065460
0.015000,4.287900,4.751065,2.662907,0.692078,-2.646767,0.507197,0.058363
0.015000,4.297672,4.751603,2.672693,0.652433,-2.643017,0.250055,0.051699
0.015000,4.306856,4.752049,2.681888,0.612994,-2.629222,0.919618,0.045462
0.015000,4.315453,4.752415,2.690493,0.573646,-2.623254,0.397853,0.039646
0.015000,4.323463,4.752711,2.698509,0.534378,-2.617814,0.362679,0.034248
0.015000,4.330888,4.752947,2.705937,0.495215,-2.610897,0.461125,0.029262
0.015000,4.337728,4.753132,2.712780,0.456177,-2.602507,0.559345,0.024684
0.015000,4.343986,4.753273,2.719039,0.417288,-2.592650,0.657176,0.020509
0.015000,4.349661,4.753379,2.724715,0.378420,-2.591151,0.099921,0.016732
0.015000,4.354756,4.753456,2.729811,0.339718,-2.580145,0.733718,0.013351
0.015000,4.359271,4.753509,2.734326,0.301028,-2.579313,0.055471,0.010362
0.015000,4.363208,4.753545,2.738263,0.262428,-2.573359,0.396942,0.007761
0.015000,4.366566,4.753567,2.741621,0.223882,-2.569732,0.241807,0.005546
0.015000,4.369347,4.753580,2.744402,0.185392,-2.566011,0.248044,0.003715
0.015000,4.371552,4.753587,2.746607,0.147016,-2.558371,0.509323,0.002265
0.015000,4.373180,4.753589,2.748236,0.108572,-2.562974,-0.306882,0.001195
0.015000,4.374234,4.753590,2.749290,0.070252,-2.554632,0.556134,0.000503
0.015000,4.374777,4.753590,2.749832,0.036177,-2.271667,18.864334,0.000146
0.015000,4.374968,4.753590,2.750024,0.012757,-1.561383,47.352318,0.000021
0.015000,4.375000,4.753590,2.750055,0.002121,-0.709043,56.822615,0.000000
0.015000,4.375000,4.753590,2.750055,0.000000,-0.141391,37.843493,0.000000
